Acres,Distance to GTET 100,Distance to GTET 200,Distance to CAISO substation,Population Density,Urban or Rural,percentile_GTET100,percentile_GTET200,percentile_CAISO,Parking,Rooftop
0.9026174031893219,0.08301041216562743,0.026676800963140273,0.35996048418825993,0.2385770750988143,1.0,2.0,2.0,2.0,0.0,0.0
-0.11517671134887289,1.334187397621046,0.6078601678745265,0.28921026999298904,-0.07288537549407113,1.0,3.0,3.0,2.0,0.0,0.0
-0.2081495270165045,-0.05966515143154788,0.44077894505172815,-0.35674457278612537,-0.08363636363636362,1.0,2.0,3.0,1.0,0.0,0.0
-0.29770347149231263,1.4597784230069706,3.280026691305921,1.0533943917809672,-0.10197628458498022,1.0,3.0,3.0,3.0,0.0,0.0
123.52255522045166,-0.2488590863163186,-0.5897305423497676,-0.5314401581127115,-0.18086956521739128,1.0,1.0,0.0,0.0,0.0,0.0
5.646811282881331,1.3018355361080352,0.3495958544123481,0.9004213066440969,-0.08363636363636362,1.0,3.0,2.0,3.0,0.0,0.0
0.29324732354065225,0.7508144832448564,0.01581729308810766,0.3916262154281291,-0.08363636363636362,1.0,3.0,2.0,2.0,0.0,0.0
0.1465548684839734,0.3163286821103972,1.3103864209162006,0.6729024969017405,-0.08363636363636362,0.0,2.0,3.0,3.0,0.0,0.0
0.36429279716888113,0.40171325621820164,0.9076913135856403,1.7657142438283477,-0.037944664031620556,1.0,3.0,3.0,3.0,0.0,0.0
-0.09490889731982519,-0.17616367550434786,-0.5456956193470722,-0.4643155573685672,0.0,1.0,1.0,0.0,1.0,0.0,1.0
11.141544887783391,1.0650816635186848,0.20618324509333932,0.6970215164645663,-0.08363636363636362,1.0,3.0,2.0,3.0,0.0,0.0
13.96894517871513,0.22039840615401746,-0.30547989545794946,-0.09814290486873205,0.0,1.0,2.0,1.0,2.0,0.0,0.0
0.20169015210532346,0.12937977010971452,-0.36061403095913075,0.3606773669930689,0.5318577075098815,0.0,2.0,1.0,2.0,0.0,1.0
70.39347441390565,0.34261928695785876,-0.2314451384436523,0.014711919595710514,3.578498023715415,1.0,2.0,1.0,2.0,0.0,0.0
2.210589119239378,1.3824615590138627,0.3984347105521778,0.9748687791419165,3.578498023715415,0.0,3.0,3.0,3.0,0.0,0.0
-0.2558908783366284,0.278242156678924,0.3279848908683391,1.9718121579857044,0.2972332015810277,1.0,2.0,2.0,3.0,0.0,0.0
-0.330132438537749,0.550267061706786,-0.10566341892905062,0.2064471862342551,-0.08363636363636362,1.0,3.0,2.0,2.0,0.0,0.0
-0.2681655045896628,-0.4095238182369589,0.2641894648267083,0.7702321428845963,0.0,1.0,0.0,2.0,3.0,0.0,0.0
-0.2821559754976468,-0.2181812987904346,1.4697315096711576,-0.2592455020276659,-0.08363636363636362,1.0,1.0,3.0,1.0,0.0,0.0
-0.17963508569208536,0.2701112887341695,-0.27536653710137826,-0.0522396304011815,0.0,1.0,2.0,1.0,2.0,0.0,0.0
87.43023432972802,-0.052682094579321666,-0.4708971988202399,-0.35029664302076857,3.578498023715415,1.0,2.0,1.0,1.0,0.0,0.0
3.8259954995311136,1.6986051400254192,0.5899372839903879,-0.4640404361228113,3.578498023715415,0.0,3.0,3.0,1.0,0.0,0.0
0.5899004381294755,1.0710868772706683,1.6446858451343478,0.5593349338524559,-0.07288537549407113,1.0,3.0,3.0,3.0,0.0,0.0
10.024053269338696,0.9238432087628605,0.12062867692012742,-0.0916824239786436,3.578498023715415,0.0,3.0,2.0,2.0,0.0,0.0
-0.3569193857525633,-0.4048823705261115,-0.05602199639873445,0.2821180501872789,-0.034466403162055306,1.0,0.0,2.0,2.0,0.0,0.0
0.37005828149397885,0.7996533784325324,1.0694813427265408,0.6117623402812791,-0.13533596837944664,1.0,3.0,3.0,3.0,0.0,0.0
0.06567132374304412,-0.5096442097718882,0.3495701555772384,0.302991739203259,-0.13533596837944664,1.0,0.0,2.0,2.0,0.0,0.0
-0.26274351718954725,0.18007411266624912,-0.08263631078650785,-0.13537705858521984,0.0017391304347826445,1.0,2.0,2.0,1.0,0.0,0.0
1.2188959507412376,-0.40319568190921146,-0.6832192513001826,-0.6739495991306506,0.5318577075098815,1.0,0.0,0.0,0.0,0.0,0.0
15.263857900971422,0.07347227077848875,-0.39447975096574184,-0.23380976562108133,-0.08363636363636362,1.0,2.0,1.0,1.0,0.0,0.0
1.9046231708289076,1.306324049091536,0.7372009974180584,-0.6402342073047813,3.578498023715415,0.0,3.0,3.0,0.0,0.0,0.0
0.16011217649995343,0.030807707839829727,-0.17209143032780494,0.8049844129283922,-0.13533596837944664,1.0,2.0,2.0,3.0,0.0,0.0
19.5968247190103,3.3292343753346585,2.115604085213517,4.917684749766091,0.9163636363636363,1.0,3.0,3.0,3.0,0.0,0.0
0.6833629255012539,-0.467622071735857,0.5395570056110139,-0.23460526067257848,0.23335968379446645,0.0,0.0,3.0,1.0,0.0,1.0
-0.368164152574806,-0.388423321397659,0.17478470957264347,0.7987589422063911,2.0695652173913044,1.0,1.0,2.0,3.0,0.0,0.0
66.25050866205774,0.1634647366893481,-0.33996721347617,2.120746818050745,-0.08363636363636362,1.0,2.0,1.0,3.0,0.0,0.0
1.6855269113927733,-0.42531871164219914,-0.6966201785388801,-0.6943772921788217,0.9163636363636363,1.0,0.0,0.0,0.0,0.0,1.0
1.2136767740181698,1.3409921561307447,0.37331480349712154,0.9365772682950041,3.578498023715415,0.0,3.0,2.0,3.0,0.0,0.0
-0.15322028167042917,-0.06347667505005754,-0.027023579957938387,0.32632176380979894,-0.04695652173913042,0.0,2.0,2.0,2.0,0.0,1.0
0.18622837355678115,0.09825558497012207,0.7176458420963462,-0.21092565159450327,-0.13533596837944664,1.0,2.0,3.0,1.0,0.0,0.0
57.2621794099074,-0.5660452046803699,-0.7818646281700082,0.8164162810789788,-0.08648221343873516,1.0,0.0,0.0,3.0,0.0,0.0
0.07750377704673918,1.0065290773982656,1.6821290587254856,0.8484428478308546,-0.08363636363636362,0.0,3.0,3.0,3.0,0.0,1.0
10.374398587585222,3.1964873805873153,1.4972728144388447,0.9730962126185045,-0.04695652173913042,1.0,3.0,3.0,3.0,0.0,0.0
-0.3560793859365886,0.5597258221872367,-0.0999338166776111,0.018417171003166345,0.9163636363636363,0.0,3.0,2.0,2.0,1.0,0.0
-0.2547123985577317,-0.34256401211630616,-0.4961521244874773,-0.8004050225514184,-0.037944664031620556,1.0,1.0,1.0,0.0,0.0,0.0
-0.3129236664293353,-0.5556948194805761,0.528743521488702,-0.8147623905980667,0.0,1.0,0.0,3.0,0.0,0.0,0.0
