Acres,Urban or Rural,Distance to GTET 100,Distance to GTET 200,Distance to CAISO substation,Population Density,percentile_GTET100,percentile_GTET200,percentile_CAISO,Parking,Rooftop
0.00020537323220154197,0,0.05502410207919009,0.03000638193288563,0.048016339641289464,0.14075471258746958,2.0,0.0,1.0,1,0
0.00029401188144251707,1,0.12373778495461263,0.20218453846113138,0.09618270743387426,0.006304795836389675,3.0,3.0,2.0,0,0
7.4833343606397e-05,0,0.06179808602459252,0.033700449474059625,0.058216626745614015,0.0427305645790399,2.0,1.0,1.0,0,1
0.00043461509452406117,0,0.03767369037698261,0.020544654061707086,0.1356177935729322,0.14075471258746958,1.0,0.0,2.0,0,1
0.004807772073839031,1,0.028212395715635042,0.2647475271359536,0.48022210815624516,0.005804137995272859,1.0,3.0,3.0,0,0
0.00038741630095864203,1,0.09701055625366002,0.07130428165327513,0.08956779247493381,0.009052592359728481,2.0,2.0,2.0,0,0
0.0004112848409851059,0,0.01755148770863978,0.0095713809726115,0.06546509448209445,0.014309499691455051,0.0,0.0,1.0,0,1
8.018753364163416e-06,0,0.0505486545439991,0.027565778942794834,0.2686347639174301,0.08551934518611663,2.0,0.0,3.0,1,0
0.004619048565440018,1,0.4038749379793505,0.22024576838505433,0.19976152460483246,0.007259538696193836,3.0,3.0,3.0,0,0
0.0014838811790218558,1,0.06028100722299692,0.11187201773624479,0.1894059763360227,0.01758124046712541,2.0,2.0,3.0,0,0
9.199582518030648e-05,0,0.027719050989596438,0.05727990831532166,0.03717702366038173,0.008988554728887956,1.0,1.0,0.0,0,1
0.00015720176639873654,0,0.018967412740152696,0.059111274870898886,0.021050122362816656,0.008988554728887956,0.0,1.0,0.0,0,1
0.0018972572477170655,0,0.02421796700019819,0.01320682282829655,0.10941891463143119,0.14075471258746958,0.0,0.0,2.0,1,0
0.00013497599360292562,0,0.02550753010502415,0.013910062346758406,0.12245612922968921,0.028572426560480632,1.0,0.0,2.0,0,1
0.0001712998665727848,0,0.010316795193997435,0.04843924029202964,0.17650204299076155,0.11886548604561806,0.0,1.0,3.0,0,1
0.00037102411692301594,0,0.22342379049859565,0.1443290095858705,0.06655313402213574,0.006304795836389675,3.0,3.0,1.0,0,1
0.0005373209836108854,0,0.005824162150031701,0.08176341242877092,0.1130113694080235,0.008988554728887956,0.0,2.0,2.0,1,0
0.00012311458056577426,0,0.024354729291651483,0.09062702636038972,0.1532416659911987,0.08029154586840848,0.0,2.0,3.0,0,1
0.0001247805384372189,0,0.01837369165988903,0.12954652833891767,0.03696967038703559,0.005804137995272859,0.0,3.0,0.0,0,1
0.00014252534948116678,0,0.11836825120807054,0.06454994848194703,0.05872996122284236,0.2215643811054059,3.0,2.0,1.0,1,0
0.00021446553700078737,1,0.039971226586042616,0.10670322303964436,0.04669014030297455,0.028572426560480632,1.0,2.0,1.0,0,0
8.98427215803158e-05,1,0.048952376787925564,0.12208941028638264,0.04519669296433152,0.005908926845739169,1.0,3.0,1.0,0,0
2.436977260534187e-05,0,0.02310884895447974,0.19199655390668355,0.3610993574382088,0.0022122090653998857,0.0,3.0,3.0,1,0
0.00016508171838895702,0,0.062004629389411786,0.03381308409882008,0.052206135832284006,0.005804137995272859,2.0,1.0,1.0,0,1
0.0003643040434280994,0,0.020813746902736897,0.07088344556091108,0.12000988704949357,0.008988554728887956,0.0,2.0,2.0,1,0
8.24693021087095e-05,0,0.05391552767324353,0.02940184127217697,0.13678246251777956,0.08519333542911034,2.0,0.0,2.0,1,0
0.001999541150794197,1,0.09174278661267782,0.050030241124613684,0.12397218456687652,0.007591370056003818,2.0,1.0,2.0,1,0
6.004628026895167e-05,0,0.012725955004997205,0.02914484109706339,0.011749604795096008,0.005908926845739169,0.0,0.0,0.0,1,0
0.00020802391704618063,1,0.12116977475428277,0.11180289681792428,0.11187348736614025,0.008988554728887956,3.0,2.0,2.0,0,0
8.411592416640267e-05,1,0.1941362380404786,0.3737391558768748,0.18001996517372493,0.005233620920511836,3.0,3.0,3.0,0,0
0.0013201295733752123,1,0.0947492955513565,0.061138447204172545,0.09298672323483854,0.008988554728887956,2.0,2.0,2.0,0,0
0.000796455853654197,1,0.07940926568595073,0.16955753607896687,0.07331689358577177,0.00400526272893453,2.0,3.0,1.0,0,0
0.0001519684257746101,1,0.06964244574457767,0.04732692410661593,0.09607645711508332,0.028572426560480632,2.0,1.0,2.0,1,0
0.0006252601698653653,0,0.12827894334241474,0.06995456213605784,0.027050442924966285,0.14075471258746958,3.0,2.0,0.0,0,1
0.0007662949089080148,1,0.09498537373474922,0.1615798923958825,0.05574416208061153,0.006304795836389675,2.0,3.0,1.0,0,0
7.112209501719282e-05,0,0.029818145763776248,0.016260777305018688,0.09679284415549422,0.14075471258746958,1.0,0.0,2.0,0,1
0.0007225716891666757,0,0.006789179292401354,0.03358571464081378,0.16229802672484311,0.011416163098024148,0.0,1.0,3.0,0,1
0.00016821910054181098,0,0.048943877348979155,0.026690643218423515,0.045188845612320526,0.017773353359646978,1.0,0.0,1.0,1,0
0.0003388399089460784,0,0.03999832302514476,0.03584065411569734,0.04014750465539412,0.2215643811054059,1.0,1.0,0.0,1,0
0.0008407099122742066,0,0.04821895914999985,0.039221336275694026,0.06640405385389317,1.0,1.0,1.0,1.0,0,1
0.00013493629151959308,0,0.04272177330074042,0.02329753322766157,0.029959567464217053,0.14075471258746958,1.0,0.0,0.0,1,0
0.0001766549995681774,1,0.05445572826534614,0.04403906648534279,0.07580907308954447,0.009052592359728481,2.0,1.0,1.0,0,0
0.0005175294451911761,1,0.03488730501633486,0.11436740073132276,0.03221071001327143,0.017773353359646978,1.0,2.0,0.0,0,0
6.665612037638329e-05,0,0.031738016320466585,0.017307743398219857,0.030587105338339138,0.0427305645790399,1.0,0.0,0.0,0,1
0.0001655732795080131,0,0.3230102486290142,0.25317457431822393,0.07703644539095056,0.005233620920511836,3.0,3.0,1.0,1,0
0.003490426749478839,0,0.01417673623715513,0.08702280497429674,0.13155731791774847,0.028572426560480632,0.0,2.0,2.0,0,1
0.011913861367579699,1,0.23515795030671688,0.12823906260755738,0.023488853717829595,0.14075471258746958,3.0,3.0,0.0,0,0
0.0003664197745962455,1,0.07455992242311767,0.13804002113911734,0.0739176182974655,0.011416163098024148,2.0,3.0,1.0,0,0
0.000517850372086285,0,0.06891743715786512,0.0375828566583123,0.07449663379214078,0.010513814663453141,2.0,1.0,1.0,0,1
0.00027628378156555115,0,0.0019088922049980183,0.0010409792510460872,0.007048665524173313,0.0427305645790399,0.0,0.0,0.0,1,0
0.00035386002060120466,0,0.02139120688945317,0.030846479748078023,0.07155854781567861,0.08029154586840848,0.0,1.0,1.0,0,1
0.000700009043841772,0,0.05013093733330684,0.027337984545606264,0.1377381096576727,0.11886548604561806,2.0,0.0,2.0,0,1
8.109211135265693e-05,0,0.016176956869995755,0.0512507660975283,0.10773624048599631,0.0931689312701573,0.0,1.0,2.0,1,0
0.00036063630558223596,0,0.0013412791872986214,0.0007314419327513954,0.05065460496908286,0.0427305645790399,0.0,0.0,1.0,0,1
0.00022255131876681153,0,0.02256011765859055,0.033054875480177756,0.020829278943326257,0.007719445317684865,0.0,1.0,0.0,0,1
0.016512706663437283,1,0.021150974876559352,0.03584427498000896,0.016971196969908647,0.007591370056003818,0.0,1.0,0.0,0,0
0.0001008959390661688,0,0.05252514467722626,0.03179239012280719,0.05382640639827393,0.008988554728887956,2.0,1.0,1.0,0,0
0.001379466837709827,1,0.07847772466910205,0.13479912938174474,0.0724568214894854,0.009052592359728481,2.0,3.0,1.0,0,0
0.0007363485906073125,0,0.08039874451310565,0.043843976432595536,0.0736443116241243,0.005804137995272859,2.0,1.0,1.0,1,0
0.00025696775941252167,0,0.014755251425201302,0.06144764977274918,0.08056530110925099,0.08029154586840848,0.0,2.0,1.0,0,1
4.680050011218569e-05,0,0.042613341139464786,0.1792141673678545,0.303420238862452,0.01758124046712541,1.0,3.0,3.0,0,1
0.003381731546867548,1,0.08265052277403467,0.04507194228705623,0.07630947762440268,0.002625542864461443,2.0,1.0,1.0,0,0
0.003152322780292993,1,0.04599002983312438,0.02507981680994015,0.2370571323846613,0.0023286411214735636,1.0,0.0,3.0,0,0
0.00020816254472176419,1,0.46791701908500044,0.2551699392995987,0.16839774894441295,0.004651460640143445,3.0,3.0,3.0,0,1
0.0002858398922270251,0,0.03530081125997711,0.021463162638381487,0.03259249157239161,0.005908926845739169,1.0,0.0,0.0,1,0
0.00011828401899281055,0,0.012723949174961079,0.08403862731041052,0.14769589778938844,0.01758124046712541,0.0,2.0,3.0,1,0
0.00013262891450970595,1,0.20333522236345083,0.12347565141419647,0.1877351053618659,0.009052592359728481,3.0,3.0,3.0,0,0
5.568416755413198e-05,1,0.08864256279238854,0.048339591091013004,0.08184180129711814,0.014309499691455051,2.0,1.0,1.0,0,0
0.0003551561907254037,0,0.03220621647246726,0.0515696778168541,0.027980585402374178,0.008988554728887956,1.0,1.0,0.0,0,1
7.006176821057959e-05,0,0.037349647563721236,0.020367943274071994,0.014421153814520069,0.005908926845739169,1.0,0.0,0.0,1,0
0.0030610346962840103,0,0.0150322522557759,0.008197562258246896,0.00836050602344608,0.005804137995272859,0.0,0.0,0.0,0,1
0.00011223321165506325,0,0.012617951825993026,0.07420585389630281,0.12557566998813174,0.08029154586840848,0.0,2.0,2.0,0,1
0.0007307972751956179,1,0.0955324571299292,0.05209686823243608,0.08820309485145524,0.14075471258746958,2.0,1.0,2.0,0,0
0.00012957710691404348,0,0.40659568551726805,0.3143974835041984,0.040482343177091235,0.005233620920511836,3.0,3.0,0.0,0,0
7.401446734446478e-06,0,0.012020505892752387,0.006555161778475305,0.01734049741802187,0.2215643811054059,0.0,0.0,0.0,1,0
0.0006970208009787034,1,0.13367391876299806,0.3109142490359857,0.17748275908179692,0.005233620920511836,3.0,3.0,3.0,0,0
0.00039829206707469694,1,0.075287144217037,0.09882019134806061,0.15938948805691278,0.007591370056003818,2.0,2.0,3.0,0,0
0.0012637699596287025,0,0.015598890014996463,0.008506567737269462,0.09049930753553881,0.14075471258746958,0.0,0.0,2.0,0,1
0.0006825384615511027,1,0.08229451854402291,0.05026390832322218,0.08101649513825494,0.007719445317684865,2.0,1.0,1.0,0,0
0.00017881117637563558,0,0.03403067580787981,0.01855800307755759,0.03141980240348258,0.0427305645790399,1.0,0.0,0.0,1,0
0.00019989833513663687,1,0.08231460851992797,0.17915785094638068,0.049672691193390205,0.005908926845739169,2.0,3.0,1.0,0,0
0.0003201390255805399,0,0.04790105950446567,0.02612196168893911,0.0442260339772412,0.0427305645790399,1.0,0.0,1.0,1,0
7.347897798737465e-05,0,0.04244175147411533,0.049020297376645365,0.039185570468913355,0.2215643811054059,1.0,1.0,0.0,1,0
0.0002512675966610153,0,0.2185730856619547,0.14964554246227763,0.06472583433164794,0.006304795836389675,3.0,3.0,1.0,1,0
0.0005264788475101665,0,0.021302468702493277,0.05930519579807682,0.10040722192404412,0.00891869549524375,0.0,1.0,2.0,1,0
0.00029990059005680623,0,0.007626404011167312,0.14513006239845225,0.24571382299633718,0.01758124046712541,0.0,3.0,3.0,0,1
8.987518121964426e-05,0,0.06213268144889571,0.0338829149340173,0.09353412271751362,0.014309499691455051,2.0,1.0,2.0,1,0
0.0004296698667137247,0,0.17273743109737885,0.09419918064548921,0.02639676234988449,0.005804137995272859,3.0,2.0,0.0,1,0
0.0002900085472943184,1,0.07440223011388905,0.07435850434011453,0.12589336813992938,0.009052592359728481,2.0,2.0,2.0,0,0
0.0004359364551981724,0,0.03747448815410895,0.02751251698287046,0.2645102507332092,0.11886548604561806,1.0,0.0,3.0,0,1
0.0002508704869448762,0,0.06200041709394326,0.03381078700096901,0.02518742163369592,0.0427305645790399,2.0,1.0,0.0,1,0
0.0004258387097631156,0,0.037665685382669005,0.023749874012505914,0.04020994853066653,0.017773353359646978,1.0,0.0,0.0,0,1
0.0003240621078481337,0,0.3184576074407887,0.17366499837741506,0.06865103944526604,0.14075471258746958,3.0,3.0,1.0,1,0
0.001292189839061101,0,0.3352500631972217,0.182822455236837,0.30952928472177804,0.007259538696193836,3.0,3.0,3.0,0,0
2.6449263354185295e-05,0,0.03400430043704623,0.018543619754232934,0.083821339605818,0.14075471258746958,1.0,0.0,2.0,0,1
0.0008892936544118377,1,0.03767169651272649,0.23036446131841962,0.034781479724823997,0.005233620920511836,1.0,3.0,0.0,0,0
0.0006633389810177839,0,0.2555045793838435,0.13933472251049142,0.0404328567202976,0.14075471258746958,3.0,3.0,0.0,0,1
0.001175538253166491,0,0.21791200950392617,0.14720313969295395,0.06513356308946525,0.006304795836389675,3.0,3.0,1.0,0,1
0.0004787214200373552,1,0.010572812362471996,0.09271703649375025,0.317521570551298,0.007591370056003818,0.0,2.0,3.0,0,0
2.9101643765344135e-05,0,0.22147026714448576,0.2689504261204038,0.15706711339197213,0.005908926845739169,3.0,3.0,3.0,0,0
0.0004246772946506552,0,0.031708558409739636,0.024188992764266826,0.04095340268111209,0.14075471258746958,1.0,0.0,0.0,0,1
6.407106379701647e-05,0,0.055573266388064584,0.04522923842822125,0.07657578934197169,0.029177873252063755,2.0,1.0,1.0,1,0
0.00019351886134143616,0,0.0520813310493298,0.028401595882293913,0.010911663704980144,0.005908926845739169,2.0,0.0,0.0,1,0
0.0003008274133312887,0,0.010390547553348678,0.05802305037646232,0.0909964217446383,0.08029154586840848,0.0,1.0,2.0,1,0
0.000127710031744387,0,0.043703348893176445,0.02383281742149075,0.040350376652705494,0.0427305645790399,1.0,0.0,0.0,0,1
0.009479862117114747,1,0.0006959703758446267,0.00037953464250107063,0.08377778456907625,0.007591370056003818,0.0,0.0,1.0,0,0
0.00015431633298148065,0,0.016729399772411693,0.14526243390640495,0.12026805324888618,0.014309499691455051,0.0,3.0,2.0,1,0
0.00012923831418666835,1,0.0834317355882391,0.04549796232533229,0.1602082016150735,0.007591370056003818,2.0,1.0,3.0,0,1
5.23657689365171e-05,1,0.027007822050130532,0.02125612736389599,0.07043526191405426,0.002625542864461443,1.0,0.0,1.0,0,0
0.00012857389032209753,0,0.09781312266236102,0.06348455380611777,0.10748312347645088,0.0427305645790399,2.0,2.0,2.0,0,1
0.00048362203587912445,0,0.020839063200429348,0.011364199794041036,0.28637621042376465,0.11886548604561806,0.0,0.0,3.0,1,0
0.00023175586956679535,1,0.08261091760349465,0.04505034433581605,0.15940896639133423,0.007591370056003818,2.0,1.0,3.0,0,1
0.08367666031800565,1,0.04288991603485592,0.023389226774824735,0.03959935131835074,0.005908926845739169,1.0,0.0,0.0,0,0
0.6799760744687172,1,0.05260446267988695,0.028686876094319535,0.05972009743801746,0.006304795836389675,2.0,0.0,1.0,0,0
8.555949396926058e-05,0,0.18553612644523804,0.1011787137289696,0.3167755428068431,0.005908926845739169,3.0,2.0,3.0,0,0
0.0006932082401546342,1,0.2343614505125305,0.33451027525533655,0.21683416801561758,0.005233620920511836,3.0,3.0,3.0,0,0
8.654348566084168e-05,1,0.03967975709911776,0.07275065943063046,0.20859244390666487,0.019933167999813706,1.0,2.0,3.0,0,1
0.0008966920055249782,1,0.16866052756132116,0.2799383624409474,0.17550246299426256,0.005233620920511836,3.0,3.0,3.0,0,0
0.00026448276634756637,0,0.04718843405887391,0.0812367691744923,0.15617051336942203,0.11886548604561806,1.0,2.0,3.0,1,0
0.0004566033453931089,0,0.0170699120405714,0.009308762540331632,0.01576028834653332,0.14075471258746958,0.0,0.0,0.0,0,0
0.0004980451336975047,1,0.47652436736400927,0.25986379835644613,0.198619468992745,0.004651460640143445,3.0,3.0,3.0,0,0
0.0007870205379612345,0,0.08074200939487973,0.044104387290328326,0.033531387054727024,0.14075471258746958,2.0,1.0,0.0,0,1
0.001586155122826228,0,0.010705013159986036,0.13267427998268255,0.08522400007171801,0.01758124046712541,0.0,3.0,2.0,0,1
0.0001454445389668689,0,0.058349250554189554,0.03181969048957575,0.11172502261633618,0.14075471258746958,2.0,1.0,2.0,0,1
0.00038210713049410475,0,0.21067338500248287,0.11488685529807392,0.02376134129669705,0.005804137995272859,3.0,2.0,0.0,0,1
0.0,1,0.11241841033812403,0.0613053122073457,0.10379353790322339,0.005908926845739169,3.0,2.0,2.0,0,0
0.001038739661991539,0,0.063737632414839,0.03475814542116525,0.0406799105777219,0.005804137995272859,2.0,1.0,0.0,0,1
0.0005104733455000125,1,0.12476509795107853,0.24092225959116545,0.12615228247859253,0.005233620920511836,3.0,3.0,2.0,0,0
0.0004901507602498572,1,0.03766065190106325,0.020537543768699564,0.034771282468735364,0.008988554728887956,1.0,0.0,0.0,0,0
0.0001587138816239689,0,0.03689034503662562,0.020117471089520292,0.035929957899705836,0.0427305645790399,1.0,0.0,0.0,0,1
0.00042434772961266363,0,0.3151629399805104,0.17186831208142278,0.13952481489479343,0.14075471258746958,3.0,3.0,2.0,1,0
0.00018921606566828277,1,0.047617402187320586,0.02596727438874358,0.04396413918251788,0.007719445317684865,1.0,0.0,0.0,0,0
2.2407410454764626e-05,0,0.05690833911714444,0.04037093423309419,0.05254226452232352,0.007719445317684865,2.0,1.0,1.0,0,0
0.00016182829993183245,0,0.058883313009052925,0.03211093162557069,0.05436571609836989,0.2215643811054059,2.0,1.0,1.0,0,1
4.3563824256496576e-05,1,0.13358300447917804,0.11528364011029132,0.12757854931348575,0.007719445317684865,3.0,2.0,2.0,0,0
0.0002554176107613886,0,0.00802885544930375,0.004378388633203199,0.11675202646560211,0.14075471258746958,0.0,0.0,2.0,0,1
0.0003894649890904964,0,0.041040528819623605,0.02238069747538808,0.06848418356809614,0.14075471258746958,1.0,0.0,1.0,1,0
0.00019984975467946098,0,0.04623202905473698,0.08196622493126432,0.15738014572662534,0.11886548604561806,1.0,2.0,3.0,0,1
0.0002918018525942385,0,0.06778680370741794,0.036966286503448374,0.06258612053650622,0.010513814663453141,2.0,1.0,1.0,0,1
0.0006734839031303548,0,0.08354622337087579,0.13690359778154887,0.07713645901978576,0.005233620920511836,2.0,3.0,1.0,0,1
3.596637244427244e-06,0,0.01571605812423523,0.05632345957268262,0.12797913759250204,0.08029154586840848,0.0,1.0,2.0,0,1
0.01498194291712644,1,0.008278361616595044,0.05086836754907617,0.08612317016546409,0.0023286411214735636,0.0,1.0,2.0,0,0
0.0002661724275458881,0,0.03952094939727308,0.021552022789179108,0.036488855756806014,0.2215643811054059,1.0,0.0,0.0,0,1
0.0569022471839275,0,0.0626735494761733,0.041898384490953094,0.05786516117350475,0.005804137995272859,2.0,1.0,1.0,0,0
0.00046268128518474685,0,0.05727476830103545,0.03123374135728736,0.03802471492256505,0.005908926845739169,2.0,1.0,0.0,1,0
0.0011731035459282399,0,0.030139693462957876,0.07773617950925558,0.13161197298949429,0.01758124046712541,1.0,2.0,2.0,1,0
0.0008307862613477403,1,0.05044342138050324,0.13227471656661352,0.05676404102988325,0.008988554728887956,2.0,3.0,1.0,0,0
0.0001509214772646727,0,0.02256324832212297,0.07891739178125844,0.020832169418676667,0.017773353359646978,0.0,2.0,0.0,0,1
0.00010728109781027764,1,0.0765179960381461,0.1620948478767031,0.256612594205892,0.007591370056003818,2.0,3.0,3.0,0,0
0.00806011876174122,1,0.06320897237292492,0.034469850391698,0.05835950579696182,0.14075471258746958,2.0,1.0,1.0,0,0
0.00013207905350042824,1,0.09792125666706088,0.16211162680569732,0.26245158397762847,0.007591370056003818,2.0,3.0,3.0,0,0
0.0001398456824298592,0,0.08240998967147613,0.10347778487713793,0.06145458565336235,0.005804137995272859,2.0,2.0,1.0,0,1
0.02303353535196771,1,0.44423638211012706,0.24530213453723898,0.209708835313199,0.007259538696193836,3.0,3.0,3.0,0,0
0.0007415845435113174,1,0.300042958369205,0.4112496491012856,0.2343293033259712,0.005233620920511836,3.0,3.0,3.0,0,0
0.00019116138969129062,0,0.027236269908019632,0.08333799774023826,0.036358899079642314,0.008988554728887956,1.0,2.0,0.0,1,0
0.00042209469876669563,0,0.4948131889946264,0.2698372708205841,0.14351387960713632,0.025900310873589714,3.0,3.0,2.0,0,1
0.00025183110859594094,0,0.025396450490262134,0.013849487122092134,0.06542770054493774,0.028572426560480632,1.0,0.0,1.0,1,0
0.00014348947892556504,0,0.011189792597145276,0.06276885895380195,0.035955867799133505,0.017773353359646978,0.0,2.0,0.0,0,1
0.00038330598734670745,0,0.04699554681076839,0.025628156997804807,0.043389993280593446,0.0427305645790399,1.0,0.0,0.0,1,0
0.0008805635554472286,0,0.2465754397584785,0.14531691763794113,0.16130313218579131,0.14075471258746958,3.0,3.0,3.0,1,0
0.0008843519666335179,0,0.2729187007149914,0.14883119325591143,0.25198005755426917,0.0011468557523257302,3.0,3.0,3.0,0,0
8.970983561014579e-05,0,0.22592304978149436,0.12320297947669183,0.05061643066638259,0.14075471258746958,3.0,3.0,1.0,1,0
0.00014066321586065432,1,0.0452598951343789,0.28553571372216946,0.16448607248067965,0.001356433453258351,1.0,3.0,3.0,1,0
0.02175438866381802,1,0.0,0.11841424003028335,0.03737546954999056,0.005804137995272859,0.0,3.0,0.0,0,0
0.0006268845937603659,1,0.09607093512977283,0.17260213735779856,0.19195087185660492,0.00400526272893453,2.0,3.0,3.0,0,0
0.00010438523071809286,1,0.10040584864170096,0.11545457603701785,0.2884791337381152,0.019933167999813706,2.0,2.0,3.0,0,0
0.020362163560044794,0,0.19334254592695124,0.10543580099882612,0.03974575130090074,0.14075471258746958,3.0,2.0,0.0,0,0
7.573619507885798e-05,0,0.013200137524758956,0.007198452190359903,0.012187407475190004,0.0427305645790399,0.0,0.0,0.0,0,1
0.00023462048707027693,0,0.07642871197798287,0.04167899221598022,0.0705650114578349,0.0427305645790399,2.0,1.0,1.0,1,0
0.000255283638749917,1,0.062369755111783824,0.18585217247823227,0.057584674269445135,0.00400526272893453,2.0,3.0,1.0,0,0
5.409398385050667e-05,0,0.017689373620569333,0.04403822975851452,0.017960571731873633,0.002625542864461443,0.0,1.0,0.0,0,1
7.340823740779262e-05,0,0.03419939459794311,0.021197793732726303,0.21368036512344393,0.0931689312701573,1.0,0.0,3.0,0,1
0.00036763165726861653,0,0.04331827106661721,0.22220674972674936,0.12854858124319565,0.005804137995272859,1.0,3.0,2.0,0,0
0.0019577190272570912,1,0.039434987276315114,0.03186376866030999,0.05919289867534202,0.08551934518611663,1.0,1.0,1.0,0,0
0.0006059784881839211,0,0.028842279696197962,0.0818976319427601,0.07780215014513421,0.08519333542911034,1.0,2.0,1.0,0,0
9.741819932702257e-05,0,0.052146356075616365,0.03534434749735624,0.06314902625962668,0.006066110121438635,2.0,1.0,1.0,1,0
0.00045256040644318907,0,0.019498016417714342,0.09093430996126166,0.01800210570495314,0.028572426560480632,0.0,2.0,0.0,0,1
0.0497695613076998,1,0.04452336328181087,0.024279997184650064,0.35362981002809524,0.005908926845739169,1.0,0.0,3.0,0,0
0.00149107846709167,0,0.01679786058757887,0.02307226975900731,0.25492254183538154,0.08551934518611663,0.0,0.0,3.0,1,0
5.0076614640063475e-05,0,0.004874050552803623,0.07246743743468409,0.02219515653238541,0.008988554728887956,0.0,2.0,0.0,0,1
0.0002367447243731574,0,0.06562968343664406,0.03578994064274072,0.00505994678419889,0.0427305645790399,2.0,1.0,0.0,1,0
0.0004616093880613102,1,0.1536950926102131,0.10738529573522032,0.12467034591675921,0.006304795836389675,3.0,2.0,2.0,0,0
0.0003026636174373326,0,0.025018400994671366,0.013643324783669865,0.14639135722700047,0.08029154586840848,1.0,0.0,3.0,1,0
6.160175464380794e-05,0,0.051218380219529035,0.02793100152073512,0.1930373759895564,0.08551934518611663,2.0,0.0,3.0,1,0
9.868063238946817e-05,0,0.06910973718383769,0.03768772394023054,0.022512459269733102,0.08519333542911034,2.0,1.0,0.0,1,0
6.070034845539114e-05,0,0.047568810502230156,0.025940775807094984,0.2918679246138296,0.08551934518611663,1.0,0.0,3.0,1,0
0.0003454531979735099,0,0.047731613047873545,0.026029557180704516,0.11355176783875866,0.14075471258746958,1.0,0.0,2.0,0,1
0.0002972108620411167,0,0.043033208577265045,0.0399164848706732,0.15772056214858318,0.0427305645790399,1.0,1.0,3.0,1,0
0.00033152932644178187,0,0.003972153992564001,0.0021661411144079197,0.009197951784574696,0.0427305645790399,0.0,0.0,0.0,0,1
0.0005575867808776595,1,0.03052060580518724,0.0849476802539881,0.34163175933400464,0.007591370056003818,1.0,2.0,3.0,0,0
0.000450283628456319,1,0.1663901564455963,0.30957911942635585,0.15397846508240207,0.005233620920511836,3.0,3.0,3.0,0,0
0.0002890372568119679,0,0.08256997087750252,0.04502801479198718,0.0795063830517174,0.2215643811054059,2.0,1.0,1.0,1,0
0.0012117522995642844,0,0.12183619333059795,0.06644112692771136,0.015896819047898022,0.14075471258746958,3.0,2.0,0.0,0,1
0.000494166611853631,0,0.4142594597948594,0.5341702756673752,0.10511085273534566,0.00891869549524375,3.0,3.0,2.0,0,0
0.0004675054783985301,0,0.013283361750793475,0.00724383699116713,0.15780709875883672,0.14075471258746958,0.0,0.0,3.0,1,0
0.00018100304820561393,0,0.06827455959354745,0.0372322752039664,0.022132828630924663,0.08519333542911034,2.0,1.0,0.0,1,0
0.03636703373913721,1,0.07676740677578665,0.04186369319387087,0.07087772119307967,0.14075471258746958,2.0,1.0,1.0,0,0
0.0003958506684788154,0,0.01857647984318771,0.010130341579059647,0.06736928633460099,0.11886548604561806,0.0,0.0,1.0,0,1
0.000339413531078044,0,0.0041724500683064155,0.002275368894985517,0.003852334800069686,0.0427305645790399,0.0,0.0,0.0,0,1
0.0022159578701569636,0,0.038341270372955746,0.020908706532769585,0.11587372279731752,0.005804137995272859,1.0,0.0,2.0,0,1
5.6765717905833985e-05,0,0.35394311273131973,0.2761631311730817,0.046350952845841495,0.005233620920511836,3.0,3.0,1.0,1,0
9.951299639689807e-05,0,0.0264482747921251,0.13079992612799102,0.2214520504257009,0.007719445317684865,1.0,3.0,3.0,1,0
0.00025225765268505534,0,0.08547236434897192,0.04661078168383187,0.01365433016949463,0.14075471258746958,2.0,1.0,0.0,1,0
3.394673124941317e-05,0,0.03499624987398819,0.034959823681034764,0.032311296493530234,0.007591370056003818,1.0,1.0,0.0,1,0
0.0003847863520398738,0,0.03529609349622916,0.09362605995215623,0.15851448516412894,0.01758124046712541,1.0,2.0,3.0,0,1
0.0006290683155623126,1,0.21987726525433873,0.2251633147222983,0.1799846477255454,0.008988554728887956,3.0,3.0,3.0,0,0
0.00016758053690656895,0,0.04953068432611787,0.1112592454526184,0.16530886723243973,0.008988554728887956,1.0,2.0,3.0,1,0
0.00334131913408071,1,0.0985116980553821,0.053721542469746954,0.09095376491509306,0.005908926845739169,2.0,1.0,2.0,0,0
0.00033628235785563437,0,0.01865682818902568,0.010174158071501814,0.07497040922116754,0.014309499691455051,0.0,0.0,1.0,0,0
0.00041480715011702417,0,0.0061942466793298385,0.06857505324529971,0.11610164163520448,0.017773353359646978,0.0,2.0,2.0,1,0
0.0004665107217718733,0,0.3002742636584477,0.1637490463176315,0.14642490459116056,0.14075471258746958,3.0,3.0,3.0,0,1
0.00012369796684945733,0,0.017676968423157902,0.009676871906437979,0.22667816501760893,0.08551934518611663,0.0,0.0,3.0,0,1
0.0004697339450136056,0,0.13928766640303852,0.07595796675818203,0.042722220987924026,0.14075471258746958,3.0,2.0,0.0,0,1
6.74037763741691e-05,0,0.03882281532479953,0.02117130821452138,0.035844283350072365,0.0427305645790399,1.0,0.0,0.0,0,1
0.00010780291394159723,0,0.008710145731702793,0.04118517332050304,0.008041893124328443,0.005908926845739169,0.0,1.0,0.0,1,0
0.0005012474355195678,0,0.13830293078326436,0.07542095930157085,0.054870099945908954,0.14075471258746958,3.0,2.0,1.0,1,0
0.00014281219991104437,0,0.22146227481664818,0.14897255732904288,0.0623238762361515,0.006304795836389675,3.0,3.0,1.0,1,0
